time(micros),mv,led,gain,mvfiltered,mvestimated
4812528,34,0,Inf,33,0
4818096,34,0,Inf,34,0
4823648,29,0,Inf,33,0
4829204,39,0,Inf,34,0
4834760,34,0,Inf,34,0
4840312,34,0,Inf,34,0
4845872,34,0,Inf,34,0
4851424,39,0,Inf,36,0
4856984,34,0,Inf,35,0
4862536,34,0,Inf,35,0
4868088,34,0,Inf,35,0
4873648,29,0,Inf,34,0
4879200,34,0,Inf,33,0
4884760,29,0,Inf,32,0
4890312,34,0,Inf,32,0
4895872,34,0,Inf,32,0
4901424,34,0,Inf,33,0
4906976,34,0,Inf,33,0
4912536,39,0,Inf,35,0
4918088,29,0,Inf,34,0
4923648,39,0,Inf,35,0
4929200,34,0,Inf,35,0
4934760,34,0,Inf,35,0
4940312,29,0,Inf,33,0
4945864,39,0,Inf,35,0
4951424,39,0,Inf,35,0
4956976,34,0,Inf,35,0
4962536,39,0,Inf,36,0
4968088,34,0,Inf,37,0
4973648,39,0,Inf,37,0
4979200,34,0,Inf,36,0
4984752,29,0,Inf,35,0
4990312,34,0,Inf,34,0
4995864,34,0,Inf,34,0
5001424,39,0,Inf,34,0
5006976,34,0,Inf,34,0
5012536,34,0,Inf,35,0
5018088,39,0,Inf,36,0
5023640,34,0,Inf,36,0
5029200,34,0,Inf,35,0
5034752,34,0,Inf,35,0
5040312,34,0,Inf,35,0
5045864,34,0,Inf,34,0
5051420,34,0,Inf,34,0
5056976,34,0,Inf,34,0
5062528,39,0,Inf,35,0
5068088,34,0,Inf,35,0
5073640,39,0,Inf,36,0
5079208,34,0,Inf,36,0
5084760,29,0,Inf,35,0
5090316,39,0,Inf,35,0
5095872,34,0,Inf,35,0
5101424,34,0,Inf,34,0
5106984,34,0,Inf,34,0
5112536,39,0,Inf,36,0
5118096,39,0,Inf,36,0
5123648,34,0,Inf,36,0
5129200,34,0,Inf,36,0
5134760,34,0,Inf,36,0
5140312,39,0,Inf,36,0
5145872,34,0,Inf,35,0
5151424,29,0,Inf,34,0
5156984,34,0,Inf,34,0
5162536,34,0,Inf,34,0
5168088,34,0,Inf,33,0
5173648,34,0,Inf,33,0
5179200,34,0,Inf,34,0
5184760,39,0,Inf,35,0
5190312,39,0,Inf,36,0
5195872,34,0,Inf,36,0
5201424,39,0,Inf,37,0
5206976,29,0,Inf,36,0
5212536,39,0,Inf,36,0
5218088,34,0,Inf,35,0
5223648,34,0,Inf,35,0
5229200,29,0,Inf,33,0
5234760,29,0,Inf,33,0
5240312,39,0,Inf,33,0
5245864,34,0,Inf,33,0
5251424,34,0,Inf,33,0
5256976,39,0,Inf,35,0
5262536,39,0,Inf,37,0
5268088,34,0,Inf,36,0
5273644,34,0,Inf,36,0
5279200,34,0,Inf,36,0
5284752,39,0,Inf,36,0
5290312,34,0,Inf,35,0
5295864,34,0,Inf,35,0
5301424,34,0,Inf,35,0
5306976,39,0,Inf,36,0
5312532,39,0,Inf,36,0
5318088,34,0,Inf,36,0
5323640,34,0,Inf,36,0
5329200,34,0,Inf,36,0
5334752,34,0,Inf,35,0
5340312,34,0,Inf,34,0
5345864,34,0,Inf,34,0
5351416,34,0,Inf,34,0
5356976,39,0,Inf,35,0
5362528,39,0,Inf,36,0
5368088,34,0,Inf,36,0
5373640,34,0,Inf,36,0
5379200,34,0,Inf,36,0
5384752,34,0,Inf,35,0
5390304,34,0,Inf,34,0
5395864,34,0,Inf,34,0
5401416,34,0,Inf,34,0
5406976,34,0,Inf,34,0
5412528,34,0,Inf,34,0
5418088,34,0,Inf,34,0
5423640,34,0,Inf,34,0
5429192,34,0,Inf,34,0
5434752,34,0,Inf,34,0
5440304,34,0,Inf,34,0
5445864,34,0,Inf,34,0
5451416,34,0,Inf,34,0
5456976,34,0,Inf,34,0
5462528,34,0,Inf,34,0
5468080,34,0,Inf,34,0
5473640,34,0,Inf,34,0
5479192,39,0,Inf,35,0
5484752,34,0,Inf,35,0
5490304,34,0,Inf,35,0
5495864,34,0,Inf,35,0
5501416,34,0,Inf,35,0
5506968,34,0,Inf,34,0
5512528,34,0,Inf,34,0
5518080,29,0,Inf,33,0
5523640,34,0,Inf,33,0
5529192,34,0,Inf,33,0
5534748,34,0,Inf,33,0
5540304,29,0,Inf,32,0
5545856,34,0,Inf,33,0
5551416,39,0,Inf,34,0
5557028,161,50,111140.560000000,59.4000000000000,1882
5562624,449,50,111252.480000000,142.400000000000,1882
5568212,738,50,111364.240000000,284.200000000000,1882
5573812,977,50,111476.240000000,472.800000000000,1882
5579404,1153,50,111588.080000000,695.600000000000,1882
5585024,1300,50,111700.480000000,923.400000000000,1882
5590640,1402,50,111812.800000000,1114,1882
5596264,1476,50,111925.280000000,1261.60000000000,1882
5601880,1524,50,112037.600000000,1371,1882
5607504,1568,50,112150.080000000,1454,1882
5613120,1598,50,112262.400000000,1513.60000000000,1882
5618744,1622,50,112374.880000000,1557.60000000000,1882
5624360,1647,50,112487.200000000,1591.80000000000,1882
5629984,1661,50,112599.680000000,1619.20000000000,1882
5635600,1681,50,112712,1641.80000000000,1882
5641224,1686,50,112824.480000000,1659.40000000000,1882
5646840,1710,50,112936.800000000,1677.00000000000,1882
5652456,1705,50,113049.120000000,1688.60000000000,1882
5658080,1715,50,113161.600000000,1699.40000000000,1882
5663696,1725,50,113273.920000000,1708.20000000000,1882
5669320,1735,50,113386.400000000,1718,1882
5674936,1735,50,113498.720000000,1723,1882
5680560,1739,50,113611.200000000,1729.80000000000,1882
5686176,1744,50,113723.520000000,1735.60000000000,1882
5691800,1759,50,113836,1742.40000000000,1882
5697416,1749,50,113948.320000000,1745.20000000000,1882
5703040,1759,50,114060.800000000,1750,1882
5708656,1769,50,114173.120000000,1756,1882
5714280,1779,50,114285.600000000,1763,1882
5719896,1764,50,114397.920000000,1764,1882
5725520,1779,50,114510.400000000,1770,1882
5731136,1774,50,114622.720000000,1773,1882
5736760,1793,50,114735.200000000,1777.80000000000,1882
5742376,1774,50,114847.520000000,1776.80000000000,1882
5748000,1788,50,114960,1781.60000000000,1882
5753616,1788,50,115072.320000000,1783.40000000000,1882
5759240,1803,50,115184.800000000,1789.20000000000,1882
5764856,1779,50,115297.120000000,1786.40000000000,1882
5770480,1793,50,115409.600000000,1790.20000000000,1882
5776096,1798,50,115521.920000000,1792.20000000000,1882
5781720,1803,50,115634.400000000,1795.20000000000,1882
5787336,1798,50,115746.720000000,1794.20000000000,1882
5792960,1798,50,115859.200000000,1798,1882
5798576,1803,50,115971.520000000,1800,1882
5804200,1808,50,116084,1802,1882
5809816,1798,50,116196.320000000,1801,1882
5815440,1808,50,116308.800000000,1803,1882
5821056,1808,50,116421.120000000,1805,1882
5826680,1818,50,116533.600000000,1808,1882
5832296,1798,50,116645.920000000,1806,1882
5837920,1813,50,116758.400000000,1809,1882
5843536,1818,50,116870.720000000,1811,1882
5849160,1823,50,116983.200000000,1814,1882
5854776,1818,50,117095.520000000,1814,1882
5860400,1813,50,117208,1817,1882
5866016,1818,50,117320.320000000,1818,1882
5871640,1823,50,117432.800000000,1819,1882
5877256,1823,50,117545.120000000,1819,1882
5882872,1818,50,117657.440000000,1819,1882
5888496,1827,50,117769.920000000,1821.80000000000,1882
5894112,1827,50,117882.240000000,1823.60000000000,1882
5899736,1823,50,117994.720000000,1823.60000000000,1882
5905352,1823,50,118107.040000000,1823.60000000000,1882
5910976,1827,50,118219.520000000,1825.40000000000,1882
5916592,1832,50,118331.840000000,1826.40000000000,1882
5922216,1832,50,118444.320000000,1827.40000000000,1882
5927832,1827,50,118556.640000000,1828.20000000000,1882
5933456,1832,50,118669.120000000,1830.00000000000,1882
5939072,1832,50,118781.440000000,1831.00000000000,1882
5944696,1837,50,118893.920000000,1832.00000000000,1882
5950312,1827,50,119006.240000000,1831.00000000000,1882
5955936,1837,50,119118.720000000,1833.00000000000,1882
5961552,1832,50,119231.040000000,1833.00000000000,1882
5967176,1852,50,119343.520000000,1837.00000000000,1882
5972792,1832,50,119455.840000000,1836.00000000000,1882
5978416,1837,50,119568.320000000,1838.00000000000,1882
5984032,1837,50,119680.640000000,1838.00000000000,1882
5989656,1842,50,119793.120000000,1840.00000000000,1882
5995272,1837,50,119905.440000000,1837.00000000000,1882
6000896,1837,50,120017.920000000,1838.00000000000,1882
6006512,1847,50,120130.240000000,1840.00000000000,1882
6012136,1852,50,120242.720000000,1843.00000000000,1882
6017752,1832,50,120355.040000000,1841.00000000000,1882
6023376,1842,50,120467.520000000,1842.00000000000,1882
6028992,1847,50,120579.840000000,1844.00000000000,1882
6034616,1862,50,120692.320000000,1847.00000000000,1882
6040232,1832,50,120804.640000000,1843.00000000000,1882
6045864,1842,50,120917.280000000,1845.00000000000,1882
6051480,1847,50,121029.600000000,1846.00000000000,1882
6057104,1857,50,121142.080000000,1848.00000000000,1882
6062720,1832,50,121254.400000000,1842.00000000000,1882
6068344,1847,50,121366.880000000,1845.00000000000,1882
6073960,1852,50,121479.200000000,1847.00000000000,1882
6079584,1847,50,121591.680000000,1847.00000000000,1882
6085200,1837,50,121704,1843.00000000000,1882
6090824,1842,50,121816.480000000,1845.00000000000,1882
6096440,1847,50,121928.800000000,1845.00000000000,1882
6102064,1852,50,122041.280000000,1845.00000000000,1882
6107680,1842,50,122153.600000000,1844.00000000000,1882
6113304,1847,50,122266.080000000,1846.00000000000,1882
6118920,1852,50,122378.400000000,1848.00000000000,1882
6124536,1852,50,122490.720000000,1849.00000000000,1882
6130160,1847,50,122603.200000000,1848.00000000000,1882
6135776,1857,50,122715.520000000,1851.00000000000,1882
6141400,1852,50,122828,1852.00000000000,1882
6147016,1862,50,122940.320000000,1854.00000000000,1882
6152640,1852,50,123052.800000000,1854.00000000000,1882
6158256,1847,50,123165.120000000,1854.00000000000,1882
6163880,1852,50,123277.600000000,1853.00000000000,1882
6169496,1857,50,123389.920000000,1854.00000000000,1882
6175120,1857,50,123502.400000000,1853.00000000000,1882
6180736,1852,50,123614.720000000,1853.00000000000,1882
6186360,1857,50,123727.200000000,1855.00000000000,1882
6191976,1857,50,123839.520000000,1856.00000000000,1882
6197600,1852,50,123952,1855.00000000000,1882
6203216,1852,50,124064.320000000,1854.00000000000,1882
6208840,1857,50,124176.800000000,1855.00000000000,1882
6214456,1857,50,124289.120000000,1855.00000000000,1882
6220080,1857,50,124401.600000000,1855.00000000000,1882
6225696,1852,50,124513.920000000,1855.00000000000,1882
6231320,1857,50,124626.400000000,1856.00000000000,1882
6236936,1857,50,124738.720000000,1856.00000000000,1882
6242560,1857,50,124851.200000000,1856.00000000000,1882
6248176,1852,50,124963.520000000,1855.00000000000,1882
6253800,1862,50,125076,1857.00000000000,1882
6259416,1857,50,125188.320000000,1857.00000000000,1882
6265032,1867,50,125300.640000000,1859.00000000000,1882
6270648,1857,50,125412.960000000,1859.00000000000,1882
6276272,1862,50,125525.440000000,1861.00000000000,1882
6281888,1862,50,125637.760000000,1861.00000000000,1882
6287512,1876,50,125750.240000000,1864.80000000000,1882
6293128,1852,50,125862.560000000,1861.80000000000,1882
6298752,1852,50,125975.040000000,1860.80000000000,1882
6304368,1862,50,126087.360000000,1860.80000000000,1882
6309992,1862,50,126199.840000000,1860.80000000000,1882
6315608,1857,50,126312.160000000,1857.00000000000,1882
6321232,1857,50,126424.640000000,1858.00000000000,1882
6326848,1867,50,126536.960000000,1861.00000000000,1882
6332472,1871,50,126649.440000000,1862.80000000000,1882
6338088,1857,50,126761.760000000,1861.80000000000,1882
6343708,1857,50,126874.160000000,1861.80000000000,1882
6349328,1862,50,126986.560000000,1862.80000000000,1882
6354952,1881,50,127099.040000000,1865.60000000000,1882
6360568,1852,50,127211.360000000,1861.80000000000,1882
6366184,1862,50,127323.680000000,1862.80000000000,1882
6371808,1862,50,127436.160000000,1863.80000000000,1882
6377424,1867,50,127548.480000000,1864.80000000000,1882
6383048,1847,50,127660.960000000,1858.00000000000,1882
6388664,1862,50,127773.280000000,1860.00000000000,1882
6394288,1867,50,127885.760000000,1861.00000000000,1882
6399904,1867,50,127998.080000000,1862.00000000000,1882
6405528,1852,50,128110.560000000,1859.00000000000,1882
6411144,1862,50,128222.880000000,1862.00000000000,1882
6416768,1867,50,128335.360000000,1863.00000000000,1882
6422384,1862,50,128447.680000000,1862.00000000000,1882
6428008,1862,50,128560.160000000,1861.00000000000,1882
6433624,1862,50,128672.480000000,1863.00000000000,1882
6439248,1862,50,128784.960000000,1863.00000000000,1882
6444864,1862,50,128897.280000000,1862.00000000000,1882
6450488,1867,50,129009.760000000,1863.00000000000,1882
6456104,1867,50,129122.080000000,1864.00000000000,1882
6461728,1862,50,129234.560000000,1864.00000000000,1882
6467344,1871,50,129346.880000000,1865.80000000000,1882
6472968,1867,50,129459.360000000,1866.80000000000,1882
6478584,1857,50,129571.680000000,1864.80000000000,1882
6484208,1867,50,129684.160000000,1864.80000000000,1882
6489824,1867,50,129796.480000000,1865.80000000000,1882
6495448,1876,50,129908.960000000,1866.80000000000,1882
6501064,1857,50,130021.280000000,1864.80000000000,1882
6506688,1871,50,130133.760000000,1867.60000000000,1882
6512304,1867,50,130246.080000000,1867.60000000000,1882
6517936,1871,50,130358.720000000,1868.40000000000,1882
6523552,1862,50,130471.040000000,1865.60000000000,1882
6529176,1867,50,130583.520000000,1867.60000000000,1882
6534792,1876,50,130695.840000000,1868.60000000000,1882
6540416,1871,50,130808.320000000,1869.40000000000,1882
6546032,1867,50,130920.640000000,1868.60000000000,1882
6551656,1871,50,131033.120000000,1870.40000000000,1882
6557272,1867,50,131145.440000000,1870.40000000000,1882
6562896,1876,50,131257.920000000,1870.40000000000,1882
6568512,1862,50,131370.240000000,1868.60000000000,1882
6574136,1867,50,131482.720000000,1868.60000000000,1882
6579752,1867,50,131595.040000000,1867.80000000000,1882
6585376,1876,50,131707.520000000,1869.60000000000,1882
6590992,1862,50,131819.840000000,1866.80000000000,1882
6596616,1871,50,131932.320000000,1868.60000000000,1882
6602232,1871,50,132044.640000000,1869.40000000000,1882
6607848,1881,50,132156.960000000,1872.20000000000,1882
6613472,1862,50,132269.440000000,1869.40000000000,1882
6619088,1867,50,132381.760000000,1870.40000000000,1882
6624712,1871,50,132494.240000000,1870.40000000000,1882
6630328,1886,50,132606.560000000,1873.40000000000,1882
6635952,1862,50,132719.040000000,1869.60000000000,1882
6641568,1867,50,132831.360000000,1870.60000000000,1882
6647192,1876,50,132943.840000000,1872.40000000000,1882
6652808,1876,50,133056.160000000,1873.40000000000,1882
6658432,1857,50,133168.640000000,1867.60000000000,1882
6664048,1867,50,133280.960000000,1868.60000000000,1882
6669672,1871,50,133393.440000000,1869.40000000000,1882
6675288,1876,50,133505.760000000,1869.40000000000,1882
6680912,1852,50,133618.240000000,1864.60000000000,1882
6686528,1871,50,133730.560000000,1867.40000000000,1882
6692152,1871,50,133843.040000000,1868.20000000000,1882
6697768,1871,50,133955.360000000,1868.20000000000,1882
6703392,1867,50,134067.840000000,1866.40000000000,1882
6709008,1871,50,134180.160000000,1870.20000000000,1882
6714632,1876,50,134292.640000000,1871.20000000000,1882
6720248,1871,50,134404.960000000,1871.20000000000,1882
6725872,1871,50,134517.440000000,1871.20000000000,1882
6731488,1871,50,134629.760000000,1872.00000000000,1882
6737112,1871,50,134742.240000000,1872.00000000000,1882
6742728,1871,50,134854.560000000,1871.00000000000,1882
6748352,1871,50,134967.040000000,1871.00000000000,1882
6753968,1867,50,135079.360000000,1870.20000000000,1882
6759600,1867,50,135192,1869.40000000000,1882
6765216,1871,50,135304.320000000,1869.40000000000,1882
6770840,1876,50,135416.800000000,1870.40000000000,1882
6776456,1867,50,135529.120000000,1869.60000000000,1882
6782080,1871,50,135641.600000000,1870.40000000000,1882
6787696,1876,50,135753.920000000,1872.20000000000,1882
6793320,1876,50,135866.400000000,1873.20000000000,1882
6798936,1862,50,135978.720000000,1870.40000000000,1882
6804560,1871,50,136091.200000000,1871.20000000000,1882
6810176,1871,50,136203.520000000,1871.20000000000,1882
6815800,1876,50,136316,1871.20000000000,1882
6821416,1867,50,136428.320000000,1869.40000000000,1882
6827040,1881,50,136540.800000000,1873.20000000000,1882
6832656,1876,50,136653.120000000,1874.20000000000,1882
6838280,1881,50,136765.600000000,1876.20000000000,1882
6843896,1867,50,136877.920000000,1874.40000000000,1882
6849512,1876,50,136990.240000000,1876.20000000000,1882
6855136,1881,50,137102.720000000,1876.20000000000,1882
6860752,1876,50,137215.040000000,1876.20000000000,1882
6866376,1871,50,137327.520000000,1874.20000000000,1882
6871992,1871,50,137439.840000000,1875.00000000000,1882
6877616,1871,50,137552.320000000,1874.00000000000,1882
6883232,1881,50,137664.640000000,1874.00000000000,1882
6888856,1867,50,137777.120000000,1872.20000000000,1882
6894472,1871,50,137889.440000000,1872.20000000000,1882
6900096,1871,50,138001.920000000,1872.20000000000,1882
6905712,1881,50,138114.240000000,1874.20000000000,1882
6911336,1862,50,138226.720000000,1870.40000000000,1882
6916952,1871,50,138339.040000000,1871.20000000000,1882
6922576,1871,50,138451.520000000,1871.20000000000,1882
6928192,1876,50,138563.840000000,1872.20000000000,1882
6933816,1867,50,138676.320000000,1869.40000000000,1882
6939432,1871,50,138788.640000000,1871.20000000000,1882
6945056,1871,50,138901.120000000,1871.20000000000,1882
6950672,1876,50,139013.440000000,1872.20000000000,1882
6956296,1867,50,139125.920000000,1870.40000000000,1882
6961912,1871,50,139238.240000000,1871.20000000000,1882
6967536,1881,50,139350.720000000,1873.20000000000,1882
6973152,1881,50,139463.040000000,1875.20000000000,1882
6978776,1862,50,139575.520000000,1872.40000000000,1882
6984392,1876,50,139687.840000000,1874.20000000000,1882
6990016,1876,50,139800.320000000,1875.20000000000,1882
6995632,1876,50,139912.640000000,1874.20000000000,1882
7001256,1871,50,140025.120000000,1872.20000000000,1882
7006872,1876,50,140137.440000000,1875.00000000000,1882
7012496,1871,50,140249.920000000,1874.00000000000,1882
7018112,1871,50,140362.240000000,1873.00000000000,1882
7023736,1876,50,140474.720000000,1873.00000000000,1882
7029352,1871,50,140587.040000000,1873.00000000000,1882
7034976,1881,50,140699.520000000,1874.00000000000,1882
7040592,1871,50,140811.840000000,1874.00000000000,1882
7046216,1876,50,140924.320000000,1875.00000000000,1882
7051832,1871,50,141036.640000000,1874.00000000000,1882
7057456,1876,50,141149.120000000,1875.00000000000,1882
7063072,1876,50,141261.440000000,1874.00000000000,1882
7068696,1876,50,141373.920000000,1875.00000000000,1882
7074312,1876,50,141486.240000000,1875.00000000000,1882
7079928,1876,50,141598.560000000,1876.00000000000,1882
7085552,1876,50,141711.040000000,1876.00000000000,1882
7091168,1876,50,141823.360000000,1876.00000000000,1882
7096792,1867,50,141935.840000000,1874.20000000000,1882
7102408,1876,50,142048.160000000,1874.20000000000,1882
7108032,1876,50,142160.640000000,1874.20000000000,1882
7113648,1881,50,142272.960000000,1875.20000000000,1882
7119272,1867,50,142385.440000000,1873.40000000000,1882
7124888,1871,50,142497.760000000,1874.20000000000,1882
7130512,1876,50,142610.240000000,1874.20000000000,1882
7136128,1881,50,142722.560000000,1875.20000000000,1882
7141752,1871,50,142835.040000000,1873.20000000000,1882
7147368,1886,50,142947.360000000,1877.00000000000,1882
7152992,1881,50,143059.840000000,1879.00000000000,1882
7158608,1881,50,143172.160000000,1880.00000000000,1882
7164232,1867,50,143284.640000000,1877.20000000000,1882
7169848,1876,50,143396.960000000,1878.20000000000,1882
7175472,1881,50,143509.440000000,1877.20000000000,1882
7181088,1881,50,143621.760000000,1877.20000000000,1882
7186712,1876,50,143734.240000000,1876.20000000000,1882
7192328,1876,50,143846.560000000,1878.00000000000,1882
7197952,1876,50,143959.040000000,1878.00000000000,1882
7203568,1886,50,144071.360000000,1879.00000000000,1882
7209192,1871,50,144183.840000000,1877.00000000000,1882
7214808,1881,50,144296.160000000,1878.00000000000,1882
7220432,1871,50,144408.640000000,1877.00000000000,1882
7226048,1881,50,144520.960000000,1878.00000000000,1882
7231672,1867,50,144633.440000000,1874.20000000000,1882
7237288,1871,50,144745.760000000,1874.20000000000,1882
7242920,1876,50,144858.400000000,1873.20000000000,1882
7248536,1876,50,144970.720000000,1874.20000000000,1882
7254160,1867,50,145083.200000000,1871.40000000000,1882
7259776,1876,50,145195.520000000,1873.20000000000,1882
7265400,1876,50,145308,1874.20000000000,1882
7271016,1881,50,145420.320000000,1875.20000000000,1882
7276640,1876,50,145532.800000000,1875.20000000000,1882
7282256,1871,50,145645.120000000,1876.00000000000,1882
7287880,1881,50,145757.600000000,1877.00000000000,1882
7293496,1881,50,145869.920000000,1878.00000000000,1882
7299120,1871,50,145982.400000000,1876.00000000000,1882
7304736,1876,50,146094.720000000,1876.00000000000,1882
7310360,1876,50,146207.200000000,1877.00000000000,1882
7315976,1876,50,146319.520000000,1876.00000000000,1882
7321592,1871,50,146431.840000000,1874.00000000000,1882
7327216,1881,50,146544.320000000,1876.00000000000,1882
7332832,1881,50,146656.640000000,1877.00000000000,1882
7338456,1881,50,146769.120000000,1878.00000000000,1882
7344072,1881,50,146881.440000000,1879.00000000000,1882
7349696,1871,50,146993.920000000,1879.00000000000,1882
7355312,1881,50,147106.240000000,1879.00000000000,1882
7360936,1876,50,147218.720000000,1878.00000000000,1882
7366552,1886,50,147331.040000000,1879.00000000000,1882
7372176,1871,50,147443.520000000,1877.00000000000,1882
7377792,1876,50,147555.840000000,1878.00000000000,1882
7383416,1876,50,147668.320000000,1877.00000000000,1882
7389032,1886,50,147780.640000000,1879.00000000000,1882
7394656,1876,50,147893.120000000,1877.00000000000,1882
7400272,1876,50,148005.440000000,1878.00000000000,1882
7405896,1881,50,148117.920000000,1879.00000000000,1882
7411512,1886,50,148230.240000000,1881.00000000000,1882
7417136,1867,50,148342.720000000,1877.20000000000,1882
7422752,1871,50,148455.040000000,1876.20000000000,1882
7428376,1881,50,148567.520000000,1877.20000000000,1882
7433992,1886,50,148679.840000000,1878.20000000000,1882
7439616,1867,50,148792.320000000,1874.40000000000,1882
7445232,1876,50,148904.640000000,1876.20000000000,1882
7450856,1876,50,149017.120000000,1877.20000000000,1882
7456472,1891,50,149129.440000000,1879.20000000000,1882
7462096,1871,50,149241.920000000,1876.20000000000,1882
7467712,1881,50,149354.240000000,1879.00000000000,1882
7473336,1876,50,149466.720000000,1879.00000000000,1882
7478952,1886,50,149579.040000000,1881.00000000000,1882
7484584,1867,50,149691.680000000,1876.20000000000,1882
7490200,1876,50,149804,1877.20000000000,1882
7495824,1881,50,149916.480000000,1877.20000000000,1882
7501440,1881,50,150028.800000000,1878.20000000000,1882
7507064,1876,50,150141.280000000,1876.20000000000,1882
7512680,1876,50,150253.600000000,1878.00000000000,1882
7518304,1876,50,150366.080000000,1878.00000000000,1882
7523920,1881,50,150478.400000000,1878.00000000000,1882
7529544,1867,50,150590.880000000,1875.20000000000,1882
7535160,1886,50,150703.200000000,1877.20000000000,1882
7540784,1876,50,150815.680000000,1877.20000000000,1882
7546400,1886,50,150928,1879.20000000000,1882
7552024,1862,50,151040.480000000,1875.40000000000,1882
7557640,1876,50,151152.800000000,1877.20000000000,1882
7563256,1881,50,151265.120000000,1876.20000000000,1882
7568880,1881,50,151377.600000000,1877.20000000000,1882
7574496,1881,50,151489.920000000,1876.20000000000,1882
7580120,1871,50,151602.400000000,1878.00000000000,1882
7585744,1881,50,151714.880000000,1879.00000000000,1882
7591368,1876,50,151827.360000000,1878.00000000000,1882
7596984,1876,50,151939.680000000,1877.00000000000,1882
7602608,1876,50,152052.160000000,1876.00000000000,1882
7608224,1881,50,152164.480000000,1878.00000000000,1882
7613848,1881,50,152276.960000000,1878.00000000000,1882
7619464,1876,50,152389.280000000,1878.00000000000,1882
7625088,1871,50,152501.760000000,1877.00000000000,1882
7630704,1876,50,152614.080000000,1877.00000000000,1882
7636328,1881,50,152726.560000000,1877.00000000000,1882
7641944,1881,50,152838.880000000,1877.00000000000,1882
7647568,1876,50,152951.360000000,1877.00000000000,1882
7653184,1881,50,153063.680000000,1879.00000000000,1882
7658808,1876,50,153176.160000000,1879.00000000000,1882
7664424,1881,50,153288.480000000,1879.00000000000,1882
7670048,1876,50,153400.960000000,1878.00000000000,1882
7675664,1876,50,153513.280000000,1878.00000000000,1882
7681288,1876,50,153625.760000000,1877.00000000000,1882
7686904,1891,50,153738.080000000,1880.00000000000,1882
7692528,1871,50,153850.560000000,1878.00000000000,1882
7698144,1876,50,153962.880000000,1878.00000000000,1882
7703768,1881,50,154075.360000000,1879.00000000000,1882
7709384,1886,50,154187.680000000,1881.00000000000,1882
7715008,1881,50,154300.160000000,1879.00000000000,1882
7720624,1876,50,154412.480000000,1880.00000000000,1882
7726248,1881,50,154524.960000000,1881.00000000000,1882
7731864,1886,50,154637.280000000,1882.00000000000,1882
7737488,1871,50,154749.760000000,1879.00000000000,1882
7743104,1876,50,154862.080000000,1878.00000000000,1882
7748728,1881,50,154974.560000000,1879.00000000000,1882
7754344,1891,50,155086.880000000,1881.00000000000,1882
7759968,1871,50,155199.360000000,1878.00000000000,1882
7765584,1876,50,155311.680000000,1879.00000000000,1882
7771208,1881,50,155424.160000000,1880.00000000000,1882
7776824,1896,50,155536.480000000,1883.00000000000,1882
7782448,1867,50,155648.960000000,1878.20000000000,1882
7788064,1881,50,155761.280000000,1880.20000000000,1882
7793688,1881,50,155873.760000000,1881.20000000000,1882
7799304,1881,50,155986.080000000,1881.20000000000,1882
7804920,1867,50,156098.400000000,1875.40000000000,1882
7810544,1876,50,156210.880000000,1877.20000000000,1882
7816160,1881,50,156323.200000000,1877.20000000000,1882
7821784,1881,50,156435.680000000,1877.20000000000,1882
7827400,1876,50,156548,1876.20000000000,1882
7833024,1881,50,156660.480000000,1879.00000000000,1882
7838640,1876,50,156772.800000000,1879.00000000000,1882
7844264,1881,50,156885.280000000,1879.00000000000,1882
7849880,1876,50,156997.600000000,1878.00000000000,1882
7855504,1876,50,157110.080000000,1878.00000000000,1882
7861120,1876,50,157222.400000000,1877.00000000000,1882
7866744,1891,50,157334.880000000,1880.00000000000,1882
7872360,1876,50,157447.200000000,1879.00000000000,1882
7877984,1876,50,157559.680000000,1879.00000000000,1882
7883600,1881,50,157672,1880.00000000000,1882
7889224,1881,50,157784.480000000,1881.00000000000,1882
7894840,1886,50,157896.800000000,1880.00000000000,1882
7900464,1871,50,158009.280000000,1879.00000000000,1882
7906080,1886,50,158121.600000000,1881.00000000000,1882
7911704,1876,50,158234.080000000,1880.00000000000,1882
7917320,1876,50,158346.400000000,1879.00000000000,1882
7922944,1871,50,158458.880000000,1876.00000000000,1882
7928560,1881,50,158571.200000000,1878.00000000000,1882
7934184,1886,50,158683.680000000,1878.00000000000,1882
7939800,1881,50,158796,1879.00000000000,1882
